datetime,Trafo1,Trafo2,Trafo_Total,Month,Day,Hour,Workday,Min_Temp,Max_Temp,Feels_Like,Pressure,Humidity,Wind Speed
2018-03-26 0:00,29.31,17.86,47.17,3,2,0,1,-4.7,2.2,-5.23,1012,97,1.18
2018-03-26 1:00,29.06,19.58,48.64,3,2,1,1,-5.2,2.7,-4.92,1012,94,1
2018-03-26 2:00,30.4,18.18,48.58,3,2,2,1,-5.7,2,-5.48,1012,92,1
2018-03-26 3:00,30.02,16.83,46.85,3,2,3,1,-5,1.7,-5.1,1012,93,0.52
2018-03-26 4:00,30.91,17.54,48.45,3,2,4,1,-4.64,0,-5.64,1012,93,1
2018-03-26 5:00,30.53,17.41,47.94,3,2,5,1,-4.7,0,-5.17,1012,94,1.07
2018-03-26 6:00,42.62,17.6,60.22,3,2,6,1,-4.4,0.7,-4.71,1012,94,1
2018-03-26 7:00,44.35,35.46,79.81,3,2,7,1,-2.7,1.7,-3.74,1012,71,1
2018-03-26 8:00,50.94,59.97,110.91,3,2,8,1,-1.5,3,-1.63,1012,91,0.63
2018-03-26 9:00,66.5,63.3,129.8,3,2,9,1,-0.5,4.2,-0.47,1012,87,1
2018-03-26 10:00,75.58,64.38,139.96,3,2,10,1,1.5,6.1,1.32,1012,78,1
2018-03-26 11:00,73.6,72.26,145.86,3,2,11,1,1.7,7.5,1.66,1011,73,2
2018-03-26 12:00,68.42,72.26,140.68,3,2,12,1,1.5,8,1.99,1011,58,2
2018-03-26 13:00,65.66,74.5,140.16,3,2,13,1,1.5,9,2.75,1011,50,1
2018-03-26 14:00,59.65,63.36,123.01,3,2,14,1,1.2,9,1.15,1011,48,3
2018-03-26 15:00,61.5,58.37,119.87,3,2,15,1,0.7,9,2.56,1011,52,1
2018-03-26 16:00,59.33,48,107.33,3,2,16,1,0.6,8.6,2.05,1012,52,1
2018-03-26 17:00,58.75,24.64,83.39,3,2,17,1,0.6,8.2,1.89,1012,63,1
2018-03-26 18:00,53.57,31.55,85.12,3,2,18,1,0.2,7.1,0.32,1013,68,2
2018-03-26 19:00,47.94,20.93,68.87,3,2,19,1,0,6.6,-0.25,1014,71,2
2018-03-26 20:00,44.03,16.45,60.48,3,2,20,1,-0.2,6.1,0.27,1014,77,1
2018-03-26 21:00,42.75,18.43,61.18,3,2,21,1,-0.7,5.7,-0.15,1014,91,1.31
2018-03-26 22:00,40.96,17.09,58.05,3,2,22,1,-1.2,5.2,-0.82,1015,100,2
2018-03-26 23:00,30.34,17.79,48.13,3,2,23,1,-1.4,5.1,-0.31,1015,100,1
2018-03-27 0:00,28.86,17.28,46.14,3,3,0,1,-1.5,5,-1.29,1015,100,2
2018-03-27 1:00,29.89,17.98,47.87,3,3,1,1,-1.9,4,-1.43,1015,95,1.38
2018-03-27 2:00,27.97,16.45,44.42,3,3,2,1,-1.7,3.6,-2.14,1015,92,1.55
2018-03-27 3:00,28.86,11.46,40.32,3,3,3,1,-1.5,3.2,-2.07,1015,95,1
2018-03-27 4:00,28.29,12.16,40.45,3,3,4,1,-1.5,3,-1.77,1015,100,1
2018-03-27 5:00,27.9,15.23,43.13,3,3,5,1,-2.9,3,-1.94,1015,86,1
2018-03-27 6:00,38.21,12.16,50.37,3,3,6,1,-2.9,3.1,-1.74,1015,86,1
2018-03-27 7:00,40.45,28.03,68.48,3,3,7,1,-1.2,4,-1.13,1016,86,1
2018-03-27 8:00,50.62,51.58,102.2,3,3,8,1,-1.4,5,-0.74,1015,100,2.13
2018-03-27 9:00,67.52,52.74,120.26,3,3,9,1,-1.5,7.5,-0.15,1015,79,2.1
2018-03-27 10:00,78.02,55.74,133.76,3,3,10,1,-1.2,7.5,2.4,1015,97,1
2018-03-27 11:00,76.1,64.96,141.06,3,3,11,1,-0.5,9.5,2.45,1015,76,1
2018-03-27 12:00,76.03,59.01,135.04,3,3,12,1,0.7,10,2.58,1014,58,1
2018-03-27 13:00,70.34,64.9,135.24,3,3,13,1,0.5,10.5,0.97,1014,55,3
2018-03-27 14:00,62.91,65.09,128,3,3,14,1,-0.2,11.5,1.36,1014,51,2
2018-03-27 15:00,59.97,56.96,116.93,3,3,15,1,-0.5,11,1.09,1014,56,2
2018-03-27 16:00,56.13,64.51,120.64,3,3,16,1,-0.7,9,0.81,1014,62,2
2018-03-27 17:00,57.47,29.25,86.72,3,3,17,1,-1.5,7,-0.42,1014,64,2
2018-03-27 18:00,53.44,28.93,82.37,3,3,18,1,-2.5,6.2,-2.44,1015,70,3
2018-03-27 19:00,48.58,23.68,72.26,3,3,19,1,-3,4.6,-1.7,1015,70,1
2018-03-27 20:00,45.57,18.3,63.87,3,3,20,1,-3.4,3.7,-2.72,1015,76,1
2018-03-27 21:00,44.03,16.13,60.16,3,3,21,1,-4.2,2.5,-3.4,1015,81,0.47
2018-03-27 22:00,41.28,17.09,58.37,3,3,22,1,-4.2,1.7,-3.68,1015,87,0.52
2018-03-27 23:00,31.49,11.78,43.27,3,3,23,1,-4.2,1.2,-4.5,1015,91,1
2018-03-28 0:00,29.89,13.18,43.07,3,4,0,1,-3.5,0.5,-4.41,1015,92,0.39
2018-03-28 1:00,30.34,14.53,44.87,3,4,1,1,-4,0.7,-5.06,1014,94,1
2018-03-28 2:00,28.42,13.82,42.24,3,4,2,1,-4.2,1.1,-4.38,1013,95,0.69
2018-03-28 3:00,28.67,20.03,48.7,3,4,3,1,-4.5,0.7,-4.64,1013,95,1
2018-03-28 4:00,29.63,19.97,49.6,3,4,4,1,-5,1.5,-4.31,1013,95,0.56
2018-03-28 5:00,28.8,19.26,48.06,3,4,5,1,-4.7,1.7,-3.85,1013,97,0.58
2018-03-28 6:00,38.72,20.74,59.46,3,4,6,1,-3.9,2,-3.67,1013,100,1
2018-03-28 7:00,38.27,34.5,72.77,3,4,7,1,-3,2.7,-2.7,1012,100,1
2018-03-28 8:00,44.86,58.75,103.61,3,4,8,1,-1.7,6.5,-0.78,1012,94,1.38
2018-03-28 9:00,62.78,55.62,118.4,3,4,9,1,-1.7,7,0.52,1012,92,1
2018-03-28 10:00,69.57,57.86,127.43,3,4,10,1,-0.2,9,1.5,1011,91,1.57
2018-03-28 11:00,69.95,73.92,143.87,3,4,11,1,0.7,9.5,2.9,1011,98,1
2018-03-28 12:00,65.15,70.21,135.36,3,4,12,1,0.5,11.1,4.08,1010,96,1
2018-03-28 13:00,58.56,79.94,138.5,3,4,13,1,1.2,12.7,5.51,1009,91,1
2018-03-28 14:00,55.74,65.92,121.66,3,4,14,1,2.5,12.5,5.96,1008,85,1
2018-03-28 15:00,53.31,54.78,108.09,3,4,15,1,2.5,12.5,6.57,1008,90,1
2018-03-28 16:00,57.6,43.9,101.5,3,4,16,1,2.2,12.2,5.58,1007,95,2
2018-03-28 17:00,54.72,35.97,90.69,3,4,17,1,1.7,11.5,4.14,1007,83,2
2018-03-28 18:00,48.06,28.74,76.8,3,4,18,1,1.7,10.7,4.3,1007,100,1
2018-03-28 19:00,43.65,15.62,59.27,3,4,19,1,1.6,9.7,3.79,1007,100,1
2018-03-28 20:00,41.86,16.19,58.05,3,4,20,1,1.5,9,3.05,1007,100,1.45
2018-03-28 21:00,40.26,25.34,65.6,3,4,21,1,1.2,8.5,2.66,1006,100,1.27
2018-03-28 22:00,36.22,15.17,51.39,3,4,22,1,1.1,8,2.48,1006,99,1
2018-03-28 23:00,27.2,12.16,39.36,3,4,23,1,1,7.7,2.15,1005,92,1
2018-03-29 0:00,27.07,20.42,47.49,3,5,0,1,1.2,7.5,2.09,1005,100,1
2018-03-29 1:00,27.01,19.26,46.27,3,5,1,1,1.2,7.2,2.16,1005,100,1
2018-03-29 2:00,26.94,11.97,38.91,3,5,2,1,1.2,7.1,2.11,1005,100,1
2018-03-29 3:00,26.82,16.19,43.01,3,5,3,1,2.2,7.1,2.41,1005,91,1
2018-03-29 4:00,27.07,23.42,50.49,3,5,4,1,0.7,7,2.08,1005,99,1
2018-03-29 5:00,26.82,12.1,38.92,3,5,5,1,0.6,7,1.51,1006,86,1
2018-03-29 6:00,36.35,13.12,49.47,3,5,6,1,1,7.7,1.72,1007,86,1
2018-03-29 7:00,40,32.06,72.06,3,5,7,1,1.7,8.7,2.69,1007,86,1
2018-03-29 8:00,44.29,54.14,98.43,3,5,8,1,2.1,9,4.03,1007,100,1
2018-03-29 9:00,55.3,52.22,107.52,3,5,9,1,2.2,9.7,4.48,1008,98,1.21
2018-03-29 10:00,69.12,50.62,119.74,3,5,10,1,2.2,10,4.58,1008,92,1
2018-03-29 11:00,73.15,66.69,139.84,3,5,11,1,3.1,10,5.26,1008,88,0.49
2018-03-29 12:00,74.75,61.12,135.87,3,5,12,1,3.1,10,5.09,1008,90,1
2018-03-29 13:00,66.11,60.67,126.78,3,5,13,1,1.7,10.1,4.45,1008,93,2
2018-03-29 14:00,61.25,56.06,117.31,3,5,14,1,1.7,10,3.54,1008,97,3
2018-03-29 15:00,62.46,60.03,122.49,3,5,15,1,1,10,3.29,1008,100,2
2018-03-29 16:00,62.34,44.35,106.69,3,5,16,1,1,9,2.74,1008,96,2
2018-03-29 17:00,57.54,31.3,88.84,3,5,17,1,1,8.2,2.13,1009,98,2
2018-03-29 18:00,47.1,35.97,83.07,3,5,18,1,0.2,8,2.54,1009,100,1
2018-03-29 19:00,41.54,27.97,69.51,3,5,19,1,0,8,1.18,1011,98,2
2018-03-29 20:00,39.42,15.62,55.04,3,5,20,1,-0.2,8,0.61,1011,97,2
2018-03-29 21:00,39.3,15.17,54.47,3,5,21,1,-1,7,0.93,1011,100,1
2018-03-29 22:00,36.67,24.13,60.8,3,5,22,1,-1,6.6,0.45,1012,97,1
2018-03-29 23:00,27.26,12.67,39.93,3,5,23,1,-1.2,6,0.06,1013,100,1
2018-03-30 0:00,28.48,11.33,39.81,3,6,0,1,-1,5.5,-0.16,1013,98,1
2018-03-30 1:00,29.18,16,45.18,3,6,1,1,-1.2,5.5,0.09,1013,97,0.57
2018-03-30 2:00,28.54,17.09,45.63,3,6,2,1,-1.2,5.5,-0.38,1013,97,1
2018-03-30 3:00,27.46,17.66,45.12,3,6,3,1,-1,5.2,0.04,1013,97,0.28
2018-03-30 4:00,27.58,17.47,45.05,3,6,4,1,-1.4,5.2,-1.38,1012,100,2
2018-03-30 5:00,28.61,17.54,46.15,3,6,5,1,-1.4,5.1,-0.67,1012,89,1
2018-03-30 6:00,39.81,17.28,57.09,3,6,6,1,-1.4,5.5,-0.49,1012,89,1
2018-03-30 7:00,40,27.84,67.84,3,6,7,1,-1,6,0.1,1012,89,1
2018-03-30 8:00,44.93,49.98,94.91,3,6,8,1,0,7.2,0.9,1011,100,2.21
2018-03-30 9:00,46.02,50.43,96.45,3,6,9,1,0.7,8.7,2.06,1011,89,2
2018-03-30 10:00,51.2,60.61,111.81,3,6,10,1,1.1,10.7,2.3,1011,84,2
2018-03-30 11:00,53.89,72.83,126.72,3,6,11,1,-0.4,11.5,2.34,1010,90,2
2018-03-30 12:00,56.32,53.18,109.5,3,6,12,1,0,12,3.7,1010,95,1
2018-03-30 13:00,50.5,58.82,109.32,3,6,13,1,0.1,11.7,3.93,1009,93,1
2018-03-30 14:00,49.02,56.06,105.08,3,6,14,1,1,12.1,3.77,1008,93,2
2018-03-30 15:00,48.96,53.76,102.72,3,6,15,1,1.2,12,4.81,1007,95,1
2018-03-30 16:00,45.7,53.25,98.95,3,6,16,1,2.1,11,4.24,1006,98,2
2018-03-30 17:00,44.99,37.5,82.49,3,6,17,1,2,10.2,4.66,1006,98,1
2018-03-30 18:00,43.52,31.49,75.01,3,6,18,1,2.1,11.1,3.62,1006,100,2
2018-03-30 19:00,41.09,36.8,77.89,3,6,19,1,2.7,10,2.75,1006,100,2.37
2018-03-30 20:00,40.51,29.12,69.63,3,6,20,1,2.5,11.2,2.79,1006,100,2.25
2018-03-30 21:00,39.68,12.99,52.67,3,6,21,1,2.5,10.5,2.6,1005,99,2.17
2018-03-30 22:00,36.35,15.49,51.84,3,6,22,1,2.6,10.7,3.26,1005,100,1.9
2018-03-30 23:00,27.46,18.05,45.51,3,6,23,1,2.6,9,3.57,1004,100,1
2018-03-31 0:00,29.31,17.98,47.29,3,7,0,0,2.7,7.5,2.73,1003,100,1.57
2018-03-31 1:00,27.52,18.05,45.57,3,7,1,0,3,8.5,2.95,1002,100,1.75
2018-03-31 2:00,25.92,17.79,43.71,3,7,2,0,2.6,10,3.31,1001,100,1.92
2018-03-31 3:00,26.05,18.37,44.42,3,7,3,0,2.5,10.1,3.85,1000,100,1
2018-03-31 4:00,26.05,17.47,43.52,3,7,4,0,1,9.7,2.89,1000,99,1.48
2018-03-31 5:00,27.07,18.05,45.12,3,7,5,0,1,8,2.19,1000,100,1.6
2018-03-31 6:00,26.94,17.6,44.54,3,7,6,0,2,9,3.45,999,100,1
2018-03-31 7:00,26.18,17.86,44.04,3,7,7,0,2.5,11,4.52,999,94,1
2018-03-31 8:00,26.5,24.96,51.46,3,7,8,0,2.5,13.5,5.57,998,100,2.07
2018-03-31 9:00,26.24,26.69,52.93,3,7,9,0,4.2,13.2,5.7,998,94,3.18
2018-03-31 10:00,26.18,26.43,52.61,3,7,10,0,5.6,13.2,6.49,998,80,2
2018-03-31 11:00,26.56,30.53,57.09,3,7,11,0,4,13.2,5.97,998,90,3
2018-03-31 12:00,26.88,27.52,54.4,3,7,12,0,4,12.5,7.08,997,92,2
2018-03-31 13:00,27.46,21.63,49.09,3,7,13,0,5,12.1,8.02,997,83,1
2018-03-31 14:00,27.71,22.21,49.92,3,7,14,0,4.2,12.2,7.46,996,64,1
2018-03-31 15:00,27.39,33.86,61.25,3,7,15,0,3.6,12.6,7.31,995,73,1
2018-03-31 16:00,27.07,23.04,50.11,3,7,16,0,2.5,12.2,5.21,995,91,3
2018-03-31 17:00,27.46,11.52,38.98,3,7,17,0,2,10.5,4.16,995,89,3
2018-03-31 18:00,27.33,21.18,48.51,3,7,18,0,2.2,9.7,5.08,995,94,1
2018-03-31 19:00,27.39,19.39,46.78,3,7,19,0,1.7,9,3.8,996,100,1
2018-03-31 20:00,27.14,15.23,42.37,3,7,20,0,0,8.7,2.49,997,99,1
2018-03-31 21:00,27.52,16.58,44.1,3,7,21,0,-0.2,8.2,1.47,997,100,1
2018-03-31 22:00,27.2,23.36,50.56,3,7,22,0,-1.2,7.1,0.7,998,100,1
2018-03-31 23:00,27.52,11.84,39.36,3,7,23,0,-1.2,7,-0.25,998,100,2.1
2018-04-01 0:00,27.84,11.97,39.81,4,1,0,0,-1.4,6.7,-0.22,998,100,2.02
2018-04-01 1:00,27.65,16.9,44.55,4,1,1,0,-1.5,6.2,0.72,998,100,1
2018-04-01 2:00,27.71,17.54,45.25,4,1,2,0,-0.7,6.1,-0.46,999,100,2.95
2018-04-01 3:00,27.39,17.73,45.12,4,1,3,0,-0.9,6.1,0.88,999,95,1
2018-04-01 4:00,28.67,17.79,46.46,4,1,4,0,-0.7,6.2,0.06,999,87,2
2018-04-01 5:00,27.97,18.18,46.15,4,1,5,0,-0.5,6.7,0.17,1000,81,2
2018-04-01 6:00,26.75,17.6,44.35,4,1,6,0,-0.4,8.7,0.91,1001,84,2
2018-04-01 7:00,26.37,17.47,43.84,4,1,7,0,-0.5,8.7,1.5,1001,82,2
2018-04-01 8:00,25.79,17.09,42.88,4,1,8,0,-0.2,10.6,1.87,1002,95,3
2018-04-01 9:00,25.92,17.98,43.9,4,1,9,0,-0.2,10.6,3.16,1002,93,2
2018-04-01 10:00,25.6,20.99,46.59,4,1,10,0,0,11.2,3.47,1003,89,2
2018-04-01 11:00,26.5,19.33,45.83,4,1,11,0,0.2,11,2.93,1004,81,3
2018-04-01 12:00,26.82,11.46,38.28,4,1,12,0,-0.4,13,3.49,1004,76,2
2018-04-01 13:00,27.33,12.67,40,4,1,13,0,0.2,13,0.42,1004,59,6
2018-04-01 14:00,26.75,24.32,51.07,4,1,14,0,0.5,14.5,4.04,1005,61,2
2018-04-01 15:00,26.5,15.74,42.24,4,1,15,0,0.5,14.5,0.73,1006,54,6
2018-04-01 16:00,26.43,11.84,38.27,4,1,16,0,0.2,12,2.02,1006,51,3
2018-04-01 17:00,26.82,20.93,47.75,4,1,17,0,0,12,1.8,1007,52,3
2018-04-01 18:00,26.43,19.07,45.5,4,1,18,0,0,10,2.9,1007,76,1
2018-04-01 19:00,26.62,11.78,38.4,4,1,19,0,-1.5,9,1.66,1009,85,1
2018-04-01 20:00,27.33,13.25,40.58,4,1,20,0,-1.5,9,-0.56,1009,64,4
2018-04-01 21:00,27.46,25.6,53.06,4,1,21,0,-1.2,8.1,0.81,1010,57,1
2018-04-01 22:00,27.65,14.78,42.43,4,1,22,0,-1.5,8,-1.19,1011,82,4
2018-04-01 23:00,27.39,12.03,39.42,4,1,23,0,-1.5,6.7,0.05,1012,97,2
2018-04-02 0:00,28.22,21.89,50.11,4,2,0,1,-1.5,5.2,-2.45,1012,94,4
2018-04-02 1:00,27.46,18.37,45.83,4,2,1,1,-1.7,5.5,-0.22,1013,100,1
2018-04-02 2:00,27.26,11.9,39.16,4,2,2,1,-1.5,5.2,-0.33,1013,93,1
2018-04-02 3:00,28.42,14.46,42.88,4,2,3,1,-1.5,5.6,-0.4,1013,87,1
2018-04-02 4:00,26.5,18.24,44.74,4,2,4,1,-1.5,3.7,-1.85,1014,93,2
2018-04-02 5:00,25.79,12.86,38.65,4,2,5,1,-2.5,4.6,-2.18,1015,66,1
2018-04-02 6:00,26.3,11.84,38.14,4,2,6,1,-2.2,5.5,-1.47,1016,66,1
2018-04-02 7:00,26.3,14.14,40.44,4,2,7,1,-1.2,7.1,-0.16,1016,66,1
2018-04-02 8:00,25.86,11.52,37.38,4,2,8,1,0.7,8.6,1.1,1016,51,2
2018-04-02 9:00,26.11,12.99,39.1,4,2,9,1,2.5,10,2.24,1015,48,3
2018-04-02 10:00,26.24,16.7,42.94,4,2,10,1,3,12.1,4.47,1015,45,2
2018-04-02 11:00,26.69,16.7,43.39,4,2,11,1,4.2,13.7,4.8,1014,39,3
2018-04-02 12:00,27.52,22.53,50.05,4,2,12,1,6.7,14,7.47,1013,37,2
2018-04-02 13:00,27.39,13.57,40.96,4,2,13,1,8,17.2,7.9,1013,31,3
2018-04-02 14:00,27.65,28.35,56,4,2,14,1,9.1,17.5,9.3,1012,29,2
2018-04-02 15:00,26.94,26.94,53.88,4,2,15,1,9.64,17.5,8.85,1011,29,3
2018-04-02 16:00,27.46,17.98,45.44,4,2,16,1,9,17.2,9.36,1011,40,2
2018-04-02 17:00,27.07,11.52,38.59,4,2,17,1,4.6,15,5.67,1012,46,4
2018-04-02 18:00,27.58,16.13,43.71,4,2,18,1,4.2,13,5.48,1012,54,1
2018-04-02 19:00,27.9,21.63,49.53,4,2,19,1,1.7,12,4.12,1013,69,1
2018-04-02 20:00,27.52,9.86,37.38,4,2,20,1,1.7,10.1,2.97,1013,76,1
2018-04-02 21:00,27.84,11.2,39.04,4,2,21,1,1.5,9.2,2.43,1013,81,1
2018-04-02 22:00,27.58,21.18,48.76,4,2,22,1,1.1,8.2,1.51,1013,85,1.47
2018-04-02 23:00,27.52,17.6,45.12,4,2,23,1,1,8.7,1.64,1013,89,1.51
2018-04-03 0:00,26.75,11.39,38.14,4,3,0,1,1,10,2.42,1013,93,1
2018-04-03 1:00,26.94,20.48,47.42,4,3,1,1,0.5,8.5,2.16,1012,96,1
2018-04-03 2:00,27.26,15.94,43.2,4,3,2,1,-0.2,8,1.42,1012,97,1.45
2018-04-03 3:00,27.2,22.85,50.05,4,3,3,1,-0.7,7.5,1.04,1012,99,1.45
2018-04-03 4:00,26.56,11.71,38.27,4,3,4,1,-0.9,7.7,1.1,1012,100,1.45
2018-04-03 5:00,26.82,11.97,38.79,4,3,5,1,-0.7,8,1.05,1012,79,1
2018-04-03 6:00,36.61,21.12,57.73,4,3,6,1,1,9,2.18,1012,79,1
2018-04-03 7:00,38.14,30.72,68.86,4,3,7,1,1.5,12.7,4.45,1012,79,1
2018-04-03 8:00,47.74,60.67,108.41,4,3,8,1,6.1,16.5,9.34,1012,73,1
2018-04-03 9:00,60.54,58.43,118.97,4,3,9,1,8.2,18,11.86,1011,57,1
2018-04-03 10:00,67.52,64.32,131.84,4,3,10,1,9.7,19,13.24,1011,44,1
2018-04-03 11:00,61.38,68.29,129.67,4,3,11,1,10.7,20,13.7,1011,39,2
2018-04-03 12:00,61.06,65.54,126.6,4,3,12,1,11.7,21,13.87,1010,36,3
2018-04-03 13:00,54.53,85.95,140.48,4,3,13,1,13,21.5,15.86,1009,36,1
2018-04-03 14:00,50.62,74.69,125.31,4,3,14,1,12.2,21.1,14.65,1009,35,2
2018-04-03 15:00,53.31,68.54,121.85,4,3,15,1,10.7,20.5,12.79,1009,34,3
2018-04-03 16:00,51.33,68.99,120.32,4,3,16,1,12.08,20.2,13.25,1009,37,2
2018-04-03 17:00,51.52,56.13,107.65,4,3,17,1,7.5,18.7,10.71,1009,48,3
2018-04-03 18:00,44.1,47.3,91.4,4,3,18,1,6.7,17.6,8.64,1010,59,4
2018-04-03 19:00,41.15,36.86,78.01,4,3,19,1,6,15.7,7.98,1011,62,3
2018-04-03 20:00,39.62,37.38,77,4,3,20,1,4,15.5,7.77,1011,74,2.02
2018-04-03 21:00,38.14,32.13,70.27,4,3,21,1,4,15.2,7.84,1011,80,1.77
2018-04-03 22:00,37.25,28.42,65.67,4,3,22,1,3.7,14.7,8.37,1011,84,1
2018-04-03 23:00,27.58,19.14,46.72,4,3,23,1,3.6,13.6,7.63,1011,88,1
2018-04-04 0:00,27.97,16.13,44.1,4,4,0,1,3.5,13.1,7.2,1012,91,1
2018-04-04 1:00,29.18,24.06,53.24,4,4,1,1,4.1,14.2,7.02,1011,93,1.95
2018-04-04 2:00,27.58,10.43,38.01,4,4,2,1,3.6,14.2,7.72,1011,93,1
2018-04-04 3:00,28.35,10.37,38.72,4,4,3,1,3.7,14.2,6.97,1011,95,1.9
2018-04-04 4:00,28.35,21.44,49.79,4,4,4,1,4,14.5,7.24,1011,95,1.65
2018-04-04 5:00,28.74,18.05,46.79,4,4,5,1,3.6,14.2,6.43,1011,67,1
2018-04-04 6:00,38.27,17.41,55.68,4,4,6,1,3.7,14.2,6.29,1012,67,1
2018-04-04 7:00,41.47,49.86,91.33,4,4,7,1,3.6,14.2,6.75,1012,67,1
2018-04-04 8:00,49.28,76.99,126.27,4,4,8,1,6,15.1,9.65,1010,74,1
2018-04-04 9:00,63.68,64.83,128.51,4,4,9,1,8,15.1,10.98,1010,74,1
2018-04-04 10:00,67.01,57.6,124.61,4,4,10,1,8.7,17.5,10.11,1010,56,3
2018-04-04 11:00,69.76,62.14,131.9,4,4,11,1,9.7,19.7,10.69,1009,53,3
2018-04-04 12:00,63.55,51.84,115.39,4,4,12,1,10.5,17.5,10.1,1009,51,4
2018-04-04 13:00,60.1,77.89,137.99,4,4,13,1,11,18.5,11.21,1008,50,4
2018-04-04 14:00,55.23,51.71,106.94,4,4,14,1,10.6,21.1,13.64,1007,48,2
2018-04-04 15:00,54.59,64.96,119.55,4,4,15,1,10.1,19.7,13.45,1007,57,2
2018-04-04 16:00,52.35,42.94,95.29,4,4,16,1,10,18.5,11.43,1007,47,3
2018-04-04 17:00,52.86,30.34,83.2,4,4,17,1,9,18.7,10.84,1007,49,3
2018-04-04 18:00,45.5,47.94,93.44,4,4,18,1,6.5,16.5,8.93,1008,56,3
2018-04-04 19:00,40.19,21.38,61.57,4,4,19,1,6.7,16.1,8,1008,61,3
2018-04-04 20:00,39.49,15.1,54.59,4,4,20,1,6,15.7,8.21,1009,67,2
2018-04-04 21:00,39.42,20.74,60.16,4,4,21,1,5.1,14.5,8.52,1009,74,1
2018-04-04 22:00,36.22,18.05,54.27,4,4,22,1,3.5,14.1,7.67,1010,82,1.65
2018-04-04 23:00,27.84,11.07,38.91,4,4,23,1,4.6,14.2,8.21,1010,88,1
2018-04-05 0:00,28.67,16.83,45.5,4,5,0,1,3.5,14,7.84,1010,91,1
2018-04-05 1:00,30.02,23.17,53.19,4,5,1,1,3.5,14.2,6.78,1010,94,2
2018-04-05 2:00,26.88,10.43,37.31,4,5,2,1,3.2,11.6,5.52,1010,94,2
2018-04-05 3:00,27.26,10.43,37.69,4,5,3,1,3.62,10.5,5.71,1010,97,1.23
2018-04-05 4:00,27.39,23.62,51.01,4,5,4,1,3.81,11.7,6.06,1011,99,1
2018-04-05 5:00,28.1,25.98,54.08,4,5,5,1,3.41,12,5.18,1012,77,1
2018-04-05 6:00,37.31,17.02,54.33,4,5,6,1,4.1,12,5.41,1012,77,1
2018-04-05 7:00,40.13,51.78,91.91,4,5,7,1,4.5,13.2,6.45,1012,77,1
2018-04-05 8:00,52.67,60.48,113.15,4,5,8,1,4.7,15,9.15,1012,93,1
2018-04-05 9:00,66.82,48.83,115.65,4,5,9,1,4.2,17,9.89,1012,93,1
2018-04-05 10:00,74.11,63.94,138.05,4,5,10,1,4,16.7,9.61,1013,90,1
2018-04-05 11:00,75.58,69.25,144.83,4,5,11,1,3.5,16.7,9.03,1013,88,1
2018-04-05 12:00,79.74,63.81,143.55,4,5,12,1,2.6,16.1,7.49,1013,94,2.47
2018-04-05 13:00,73.34,85.38,158.72,4,5,13,1,3.6,12.2,7.41,1014,89,1
2018-04-05 14:00,69.06,72.32,141.38,4,5,14,1,4.5,13.2,7.55,1014,82,1
2018-04-05 15:00,67.78,59.84,127.62,4,5,15,1,4.6,12.5,7.61,1014,82,1
2018-04-05 16:00,64.96,43.65,108.61,4,5,16,1,4.7,12.6,7.15,1014,80,2
2018-04-05 17:00,62.85,45.31,108.16,4,5,17,1,4,13,6.28,1014,86,3
2018-04-05 18:00,54.34,42.18,96.52,4,5,18,1,3.5,12.7,4.68,1015,84,3
2018-04-05 19:00,50.43,16.19,66.62,4,5,19,1,3.2,11.2,4.84,1016,84,2
2018-04-05 20:00,45.57,25.6,71.17,4,5,20,1,3,11,3.6,1016,88,2
2018-04-05 21:00,44.48,18.56,63.04,4,5,21,1,2.5,8,2.6,1017,96,2
2018-04-05 22:00,41.02,11.65,52.67,4,5,22,1,1.7,8.5,2.52,1018,97,2
2018-04-05 23:00,31.68,18.69,50.37,4,5,23,1,1.5,8.6,2.42,1019,91,2
2018-04-06 0:00,29.18,20.03,49.21,4,6,0,1,1,8.7,1.37,1019,65,2
2018-04-06 1:00,29.63,11.9,41.53,4,6,1,1,0.2,8.5,1.3,1020,65,1
2018-04-06 2:00,27.78,11.39,39.17,4,6,2,1,-0.2,8,-1.61,1021,58,4
2018-04-06 3:00,28.1,17.86,45.96,4,6,3,1,-0.7,7.2,0.44,1021,67,1
2018-04-06 4:00,28.67,21.7,50.37,4,6,4,1,-1,7,-0.29,1022,67,1
2018-04-06 5:00,30.27,11.65,41.92,4,6,5,1,-1.2,7,-0.27,1022,55,1
2018-04-06 6:00,38.4,20.16,58.56,4,6,6,1,-0.9,8,0.66,1023,55,1
2018-04-06 7:00,40.38,37.31,77.69,4,6,7,1,0,10.5,2.67,1023,55,1
2018-04-06 8:00,48.06,59.84,107.9,4,6,8,1,2.6,12.1,4.17,1023,53,2
2018-04-06 9:00,62.08,57.47,119.55,4,6,9,1,3.2,13,4.34,1023,50,3
2018-04-06 10:00,67.71,62.46,130.17,4,6,10,1,4,14.2,6.7,1023,59,2
2018-04-06 11:00,69.12,82.11,151.23,4,6,11,1,5.2,15,8.14,1022,50,1
2018-04-06 12:00,68.16,81.86,150.02,4,6,12,1,6.2,16.1,8.37,1022,44,2
2018-04-06 13:00,61.31,87.62,148.93,4,6,13,1,7.5,16,9.5,1021,40,1
2018-04-06 14:00,53.5,79.62,133.12,4,6,14,1,8.5,16.1,9.26,1020,40,2
